id,uuid,timestamp,just_booted,reset_reason,uptime,fw_version,modem_fw_version,rsrp
149292,351901930027408,,,,3798981,,,-106
149289,351901930027408,,,,3342441,,,-105
149280,351901930027408,,,,1543575,,,-106
149275,351901930027408,,,,902920,,,-105
149267,351901930027408,,,,23799,,,-104
149236,351901930027408,,,,152902958,,,-115
149235,351901930027408,,,,152747904,,,-102
149222,351901930027408,,,,151328914,,,-107
149208,351901930027408,,,,149451058,,,-114
149202,351901930027408,,,,148171375,,,-110
149191,351901930027408,,,,146472243,,,-110
149185,351901930027408,,,,145833901,,,-110
149170,351901930027408,,,,143651540,,,-107
149162,351901930027408,,,,142658187,,,-108
149161,351901930027408,,,,142443848,,,-108
149154,351901930027408,,,,141825721,,,-105
149149,351901930027408,,,,141549141,,,-105
149140,351901930027408,,,,140511158,,,-111
149119,351901930027408,,,,138592310,,,-111
149117,351901930027408,,,,138454272,,,-105
149115,351901930027408,,,,138258231,,,-102
149113,351901930027408,,,,138161761,,,-105
149111,351901930027408,,,,137944031,,,-104
149109,351901930027408,,,,137426242,,,-106
149101,351901930027408,,,,136550025,,,-107
149100,351901930027408,,,,136255373,,,-106
149097,351901930027408,,,,135700703,,,-107
149096,351901930027408,,,,135103409,,,-108
149089,351901930027408,,,,134264052,,,-107
149077,351901930027408,,,,131986256,,,-116
149071,351901930027408,,,,131385920,,,-115
149068,351901930027408,,,,131166184,,,-107
149066,351901930027408,,,,130747133,,,-107
149062,351901930027408,,,,130342785,,,-115
149060,351901930027408,,,,130070296,,,-106
149056,351901930027408,,,,129732863,,,-108
149054,351901930027408,,,,129356052,,,-108
149048,351901930027408,,,,127978679,,,-104
149038,351901930027408,,,,127041876,,,-108
149037,351901930027408,,,,126968158,,,-108
149031,351901930027408,,,,126268804,,,-108
149027,351901930027408,,,,125714159,,,-105
149026,351901930027408,,,,125456230,,,-106
149020,351901930027408,,,,124079689,,,-106
149019,351901930027408,,,,124026896,,,-105
149013,351901930027408,,,,122769572,,,-106
149012,351901930027408,,,,122714331,,,-106
149007,351901930027408,,,,121656586,,,-108
149003,351901930027408,,,,121379117,,,-106
149002,351901930027408,,,,121298042,,,-110
148986,351901930027408,,,,119519352,,,-109
148977,351901930027408,,,,116898579,,,-106
148969,351901930027408,,,,115719209,,,-105
148953,351901930027408,,,,111354778,,,-105
148952,351901930027408,,,,111076323,,,-107
148948,351901930027408,,,,109839050,,,-115
148946,351901930027408,,,,108980792,,,-111
148942,351901930027408,,,,107763924,,,-106
148934,351901930027408,,,,105402052,,,-105
148932,351901930027408,,,,105088125,,,-106
148922,351901930027408,,,,102766841,,,-107
148920,351901930027408,,,,102650346,,,-112
148897,351901930027408,,,,97521070,,,-113
148892,351901930027408,,,,97120998,,,-106
148886,351901930027408,,,,96541942,,,-107
148856,351901930027408,,,,91690218,,,-109
148854,351901930027408,,,,91552489,,,-110
148850,351901930027408,,,,90891680,,,-110
148845,351901930027408,,,,90035251,,,-113
148835,351901930027408,,,,89114099,,,-115
148824,351901930027408,,,,87930812,,,-114
148823,351901930027408,,,,87811474,,,-112
148821,351901930027408,,,,87713103,,,-112
148819,351901930027408,,,,87599389,,,-106
148810,351901930027408,,,,86319249,,,-113
148799,351901930027408,,,,84876427,,,-113
148791,351901930027408,,,,84014623,,,-114
148783,351901930027408,,,,82955526,,,-112
148778,351901930027408,,,,82699158,,,-114
148775,351901930027408,,,,82260506,,,-115
148763,351901930027408,,,,80463339,,,-111
148758,351901930027408,,,,79855419,,,-110
148755,351901930027408,,,,79555691,,,-111
148754,351901930027408,,,,79336482,,,-115
148732,351901930027408,,,,76176093,,,-113
148727,351901930027408,,,,75619628,,,-114
148718,351901930027408,,,,74223629,,,-112
148708,351901930027408,,,,72484489,,,-113
148700,351901930027408,,,,72052565,,,-112
148672,351901930027408,,,,67586228,,,-109
148658,351901930027408,,,,66346039,,,-108
148656,351901930027408,,,,66128432,,,-112
148647,351901930027408,,,,64830621,,,-108
148634,351901930027408,,,,61908083,,,-107
148611,351901930027408,,,,58685780,,,-110
148609,351901930027408,,,,58027342,,,-112
148605,351901930027408,,,,57270944,,,-115
148592,351901930027408,,,,55690581,,,-108
148590,351901930027408,,,,55193966,,,-112
148588,351901930027408,,,,54537801,,,-112
148581,351901930027408,,,,53481665,,,-111
148561,351901930027408,,,,51901411,,,-113
148554,351901930027408,,,,51044260,,,-112
148547,351901930027408,,,,50565337,,,-112
148515,351901930027408,,,,44835652,,,-113
148511,351901930027408,,,,44474744,,,-107
148504,351901930027408,,,,43918581,,,-113
148502,351901930027408,,,,43439411,,,-112
148487,351901930027408,,,,42062280,,,-112
148478,351901930027408,,,,41106245,,,-105
148462,351901930027408,,,,38782195,,,-111
148438,351901930027408,,,,36056026,,,-110
148429,351901930027408,,,,34702862,,,-109
148424,351901930027408,,,,34627171,,,-109
148421,351901930027408,,,,34427613,,,-107
148413,351901930027408,,,,33649081,,,-112
148403,351901930027408,,,,32450459,,,-111
148398,351901930027408,,,,31956998,,,-110
148395,351901930027408,,,,31675672,,,-109
148378,351901930027408,,,,30178345,,,-110
148362,351901930027408,,,,28935852,,,-109
148337,351901930027408,,,,26472342,,,-110
148334,351901930027408,,,,26117230,,,-110
148314,351901930027408,,,,24379288,,,-111
148308,351901930027408,,,,23458542,,,-109
148293,351901930027408,,,,21536287,,,-111
148289,351901930027408,,,,21155293,,,-110
148288,351901930027408,,,,20656134,,,-106
148282,351901930027408,,,,19779652,,,-110
148253,351901930027408,,,,16196165,,,-112
148236,351901930027408,,,,13816817,,,-113
148203,351901930027408,,,,11175464,,,-113
148148,351901930027408,,,,6291075,,,-110
148146,351901930027408,,,,6054137,,,-110
148137,351901930027408,,,,4698849,,,-111
148106,351901930027408,,,,2279686,,,-111
148094,351901930027408,,,,1100968,,,-111
148079,351901930027408,,,,21732,,,-111
148020,351901930027408,,,,113825881,,,-119
148011,351901930027408,,,,113030446,,,-113
148009,351901930027408,,,,112837127,,,-110
148001,351901930027408,,,,112159851,,,-114
147970,351901930027408,,,,109876983,,,-113
147963,351901930027408,,,,109036833,,,-119
147959,351901930027408,,,,108856150,,,-113
147954,351901930027408,,,,108398998,,,-105
147937,351901930027408,,,,106789162,,,-112
147936,351901930027408,,,,106735077,,,-113
147933,351901930027408,,,,106439307,,,-113
147926,351901930027408,,,,105740527,,,-113
147924,351901930027408,,,,105322167,,,-111
147923,351901930027408,,,,105227562,,,-114
147916,351901930027408,,,,104453315,,,-111
147910,351901930027408,,,,103777632,,,-113
147875,351901930027408,,,,100412453,,,-107
147871,351901930027408,,,,100137451,,,-113
147861,351901930027408,,,,99538427,,,-106
147859,351901930027408,,,,99323582,,,-112
147855,351901930027408,,,,98941581,,,-116
147848,351901930027408,,,,98581219,,,-106
147831,351901930027408,,,,97180700,,,-113
147819,351901930027408,,,,96204814,,,-120
147808,351901930027408,,,,95265522,,,-112
147799,351901930027408,,,,94408735,,,-108
147794,351901930027408,,,,93875018,,,-109
147778,351901930027408,,,,92595118,,,-112
147766,351901930027408,,,,91616597,,,-112
147749,351901930027408,,,,90275363,,,-112
147746,351901930027408,,,,89981699,,,-111
147725,351901930027408,,,,88304927,,,-114
147708,351901930027408,,,,86644070,,,-113
147701,351901930027408,,,,85787575,,,-113
147698,351901930027408,,,,85710353,,,-101
147666,351901930027408,,,,82947723,,,-113
147663,351901930027408,,,,82547874,,,-108
147632,351901930027408,,,,80087173,,,-113
147629,351901930027408,,,,79931732,,,-114
147626,351901930027408,,,,79752929,,,-115
147617,351901930027408,,,,79378214,,,-112
147595,351901930027408,,,,77599229,,,-107
147579,351901930027408,,,,76380461,,,-107
147571,351901930027408,,,,75862649,,,-110
147566,351901930027408,,,,75606787,,,-107
147563,351901930027408,,,,75531011,,,-108
147560,351901930027408,,,,75455130,,,-107
147559,351901930027408,,,,75317859,,,-107
147547,351901930027408,,,,74199546,,,-106
147542,351901930027408,,,,73863704,,,-106
147519,351901930027408,,,,72164271,,,-107
147510,351901930027408,,,,71446986,,,-105
147490,351901930027408,,,,69507819,,,-114
147462,351901930027408,,,,66967326,,,-109
147455,351901930027408,,,,66388105,,,-106
147434,351901930027408,,,,64486119,,,-105
147430,351901930027408,,,,64150872,,,-105
147424,351901930027408,,,,63453777,,,-107
147408,351901930027408,,,,61996594,,,-105
147407,351901930027408,,,,61941396,,,-105
147399,351901930027408,,,,61024878,,,-105
147396,351901930027408,,,,60770491,,,-114
147386,351901930027408,,,,58489053,,,-106
147378,351901930027408,,,,57270162,,,-112
147363,351901930027408,,,,55992685,,,-109
147347,351901930027408,,,,54271982,,,-112
147345,351901930027408,,,,53856752,,,-108
147334,351901930027408,,,,52513682,,,-107
147311,351901930027408,,,,50532803,,,-110
147300,351901930027408,,,,49553414,,,-115
147292,351901930027408,,,,49258203,,,-108
147286,351901930027408,,,,48779946,,,-108
147282,351901930027408,,,,47824039,,,-118
147276,351901930027408,,,,47244519,,,-114
147257,351901930027408,,,,45762398,,,-107
147226,351901930027408,,,,43195805,,,-111
147221,351901930027408,,,,42574003,,,-107
147189,351901930027408,,,,39090677,,,-105
147174,351901930027408,,,,38076120,,,-114
147165,351901930027408,,,,37357536,,,-112
147160,351901930027408,,,,37160303,,,-114
147156,351901930027408,,,,36885346,,,-115
147154,351901930027408,,,,36508521,,,-115
147149,351901930027408,,,,35709469,,,-111
147140,351901930027408,,,,35091677,,,-109
147135,351901930027408,,,,34774016,,,-106
147134,351901930027408,,,,34699495,,,-105
147130,351901930027408,,,,34302016,,,-111
147110,351901930027408,,,,32753955,,,-107
147095,351901930027408,,,,31356312,,,-114
147094,351901930027408,,,,31199649,,,-107
147085,351901930027408,,,,30343684,,,-108
147076,351901930027408,,,,29285863,,,-107
147069,351901930027408,,,,28689498,,,-109
147059,351901930027408,,,,27775106,,,-111
147041,351901930027408,,,,26856067,,,-116
147024,351901930027408,,,,25796016,,,-114
146975,351901930027408,,,,22591395,,,-109
146957,351901930027408,,,,21288652,,,-111
146955,351901930027408,,,,21191449,,,-109
146946,351901930027408,,,,20255590,,,-111
146940,351901930027408,,,,19698095,,,-110
146934,351901930027408,,,,19241219,,,-114
146930,351901930027408,,,,18988483,,,-112
146925,351901930027408,,,,18710063,,,-113
146920,351901930027408,,,,18330800,,,-109
146918,351901930027408,,,,18232169,,,-108
146916,351901930027408,,,,18135581,,,-112
146907,351901930027408,,,,17091894,,,-111
146837,351901930027408,,,,10426950,,,-115
146816,351901930027408,,,,8187829,,,-110
146803,351901930027408,,,,7330717,,,-110
146791,351901930027408,,,,6895036,,,-112
146764,351901930027408,,,,5333189,,,-111
146739,351901930027408,,,,3611810,,,-106
146696,351901930027408,,,,8365,,,-106
146640,351901930027408,,,,140339635,,,-112
146628,351901930027408,,,,139345021,,,-115
146625,351901930027408,,,,139087576,,,-106
146606,351901930027408,,,,137716244,,,-112
146601,351901930027408,,,,136896416,,,-106
146595,351901930027408,,,,136740651,,,-107
146589,351901930027408,,,,136222305,,,-111
146572,351901930027408,,,,134779832,,,-113
146556,351901930027408,,,,132770626,,,-107
146544,351901930027408,,,,132231885,,,-114
146531,351901930027408,,,,130872437,,,-106
146525,351901930027408,,,,130391201,,,-110
146520,351901930027408,,,,129974652,,,-105
146512,351901930027408,,,,129027299,,,-105
146509,351901930027408,,,,128408086,,,-106
146496,351901930027408,,,,127669167,,,-105
146460,351901930027408,,,,122862889,,,-106
146450,351901930027408,,,,121726845,,,-106
146416,351901930027408,,,,117642226,,,-105
146413,351901930027408,,,,117547053,,,-106
146411,351901930027408,,,,117329775,,,-105
146397,351901930027408,,,,115686828,,,-106
146388,351901930027408,,,,115051128,,,-104
146385,351901930027408,,,,114833359,,,-105
146381,351901930027408,,,,114316874,,,-105
146371,351901930027408,,,,113641479,,,-106
146360,351901930027408,,,,112359962,,,-105
146353,351901930027408,,,,111541725,,,-104
146324,351901930027408,,,,108037410,,,-106
146322,351901930027408,,,,107983849,,,-106
146309,351901930027408,,,,106756394,,,-105
146286,351901930027408,,,,104571900,,,-106
146248,351901930027408,,,,100942603,,,-105
146208,351901930027408,,,,97088680,,,-120
146202,351901930027408,,,,96415338,,,-105
146197,351901930027408,,,,96158761,,,-111
146184,351901930027408,,,,94965521,,,-114
146168,351901930027408,,,,93606192,,,-106
146161,351901930027408,,,,93090179,,,-105
146144,351901930027408,,,,92006706,,,-108
146135,351901930027408,,,,91301281,,,-112
146128,351901930027408,,,,90936725,,,-108
146120,351901930027408,,,,90440168,,,-106
146106,351901930027408,,,,89402082,,,-105
146045,351901930027408,,,,83467626,,,-106
146043,351901930027408,,,,83172387,,,-105
146034,351901930027408,,,,82293397,,,-106
146031,351901930027408,,,,81959102,,,-106
146025,351901930027408,,,,81240788,,,-114
146004,351901930027408,,,,79840426,,,-108
145999,351901930027408,,,,79403909,,,-113
145990,351901930027408,,,,78806153,,,-107
145985,351901930027408,,,,78409872,,,-107
145968,351901930027408,,,,77107466,,,-115
145957,351901930027408,,,,76218388,,,-106
145922,351901930027408,,,,73633847,,,-107
145892,351901930027408,,,,71711388,,,-113
145889,351901930027408,,,,71598380,,,-116
145873,351901930027408,,,,70255303,,,-113
145871,351901930027408,,,,70117369,,,-112
145868,351901930027408,,,,69862084,,,-112
145855,351901930027408,,,,68704608,,,-114
145854,351901930027408,,,,68429268,,,-111
145848,351901930027408,,,,67989193,,,-113
145839,351901930027408,,,,67187484,,,-113
145822,351901930027408,,,,65766866,,,-116
145811,351901930027408,,,,65169094,,,-113
145803,351901930027408,,,,64613792,,,-111
145795,351901930027408,,,,63898646,,,-113
145786,351901930027408,,,,63427898,,,-105
145779,351901930027408,,,,62989831,,,-118
145778,351901930027408,,,,62889015,,,-114
145769,351901930027408,,,,62335000,,,-115
145768,351901930027408,,,,62215230,,,-114
145759,351901930027408,,,,61199035,,,-111
145754,351901930027408,,,,60876337,,,-102
145753,351901930027408,,,,60678437,,,-120
145748,351901930027408,,,,60326445,,,-112
145747,351901930027408,,,,60227987,,,-116
145697,351901930027408,,,,55464076,,,-105
145689,351901930027408,,,,54834286,,,-118
145657,351901930027408,,,,51751579,,,-114
145651,351901930027408,,,,51353261,,,-107
145640,351901930027408,,,,49863049,,,-104
145632,351901930027408,,,,49381497,,,-105
145620,351901930027408,,,,48159692,,,-105
145618,351901930027408,,,,48000668,,,-112
145617,351901930027408,,,,47846313,,,-111
145614,351901930027408,,,,46767815,,,-114
145611,351901930027408,,,,46649313,,,-114
145600,351901930027408,,,,44848222,,,-111
145587,351901930027408,,,,43746483,,,-105
145586,351901930027408,,,,43692293,,,-106
145573,351901930027408,,,,41273164,,,-105
145569,351901930027408,,,,40699907,,,-105
145558,351901930027408,,,,39836016,,,-107
145557,351901930027408,,,,39688348,,,-107
145553,351901930027408,,,,39347680,,,-107
145547,351901930027408,,,,38768776,,,-116
145534,351901930027408,,,,36886313,,,-105
145522,351901930027408,,,,35507062,,,-107
145518,351901930027408,,,,35252648,,,-113
145497,351901930027408,,,,33910708,,,-106
145495,351901930027408,,,,33795026,,,-106
145486,351901930027408,,,,33518394,,,-106
145464,351901930027408,,,,32218653,,,-106
145452,351901930027408,,,,31100853,,,-106
145441,351901930027408,,,,30302543,,,-105
145438,351901930027408,,,,30223061,,,-107
145435,351901930027408,,,,30009381,,,-115
145431,351901930027408,,,,29773925,,,-105
145406,351901930027408,,,,28534703,,,-107
145393,351901930027408,,,,27628700,,,-106
145368,351901930027408,,,,25434465,,,-113
145352,351901930027408,,,,24295494,,,-106
145334,351901930027408,,,,23037209,,,-105
145315,351901930027408,,,,21957132,,,-106
145312,351901930027408,,,,21778426,,,-106
145300,351901930027408,,,,20841771,,,-107
145269,351901930027408,,,,18681056,,,-106
145255,351901930027408,,,,17483420,,,-106
145221,351901930027408,,,,13819328,,,-106
145218,351901930027408,,,,13642554,,,-114
145209,351901930027408,,,,12625778,,,-107
145205,351901930027408,,,,12469164,,,-106
145199,351901930027408,,,,11733253,,,-107
145191,351901930027408,,,,11246719,,,-106
145189,351901930027408,,,,11034203,,,-107
145185,351901930027408,,,,10698720,,,-106
145176,351901930027408,,,,9981894,,,-107
145149,351901930027408,,,,8081616,,,-107
145147,351901930027408,,,,7925323,,,-106
145142,351901930027408,,,,7308793,,,-107
145138,351901930027408,,,,6852006,,,-107
145135,351901930027408,,,,6553433,,,-106
145133,351901930027408,,,,6417122,,,-107
145127,351901930027408,,,,6141389,,,-107
145115,351901930027408,,,,5324910,,,-107
145113,351901930027408,,,,4927803,,,-107
145101,351901930027408,,,,3248181,,,-106
145083,351901930027408,,,,1693587,,,-106
145071,351901930027408,,,,505449,,,-114
145067,351901930027408,,,,139032,,,-107
145066,351901930027408,,,,83413,,,-105
145062,351901930027408,,,,19716438,,,-116
145029,351901930027408,,,,15987781,,,-116
145022,351901930027408,,,,15141304,,,-105
144982,351901930027408,,,,12299945,,,-107
144977,351901930027408,,,,11866910,,,-111
144968,351901930027408,,,,11291290,,,-109
144955,351901930027408,,,,10022386,,,-105
144939,351901930027408,,,,8463672,,,-105
144921,351901930027408,,,,6963088,,,-105
144919,351901930027408,,,,6827592,,,-106
144911,351901930027408,,,,6090096,,,-106
144897,351901930027408,,,,4928288,,,-105
144896,351901930027408,,,,4829860,,,-111
144891,351901930027408,,,,4088428,,,-105
144885,351901930027408,,,,3692401,,,-120
144881,351901930027408,,,,3432722,,,-106
144873,351901930027408,,,,3017665,,,-106
144870,351901930027408,,,,2919780,,,-105
144856,351901930027408,,,,2217354,,,-105
144852,351901930027408,,,,1893213,,,-111
144842,351901930027408,,,,747552,,,-104
144841,351901930027408,,,,671748,,,-105
144839,351901930027408,,,,554691,,,-112
144833,351901930027408,,,,28475,,,-105
144760,351901930027408,,,,1595411,,,-110
144747,351901930027408,,,,35634,,,-107
144715,351901930027408,,,,83272,,,-106
144671,351901930027408,,,,36817,,,-101
144659,351901930027408,,,,39510,,,-114
144655,351901930027408,,,,177905129,,,-106
144654,351901930027408,,,,177772962,,,-106
144557,351901930027408,,,,168012946,,,-108
144521,351901930027408,,,,164348568,,,-106
144494,351901930027408,,,,160601603,,,-105
144412,351901930027408,,,,146543066,,,-107
144306,351901930027408,,,,135024272,,,-107
144296,351901930027408,,,,133903783,,,-107
144282,351901930027408,,,,132127578,,,-114
144279,351901930027408,,,,132072667,,,-114
144278,351901930027408,,,,132007877,,,-113
144141,351901930027408,,,,118099442,,,-102
144064,351901930027408,,,,111196443,,,-111
144058,351901930027408,,,,111100638,,,-113
144056,351901930027408,,,,110987304,,,-114
144050,351901930027408,,,,110624908,,,-118
143927,351901930027408,,,,99140079,,,-106
143871,351901930027408,,,,94191043,,,-108
143857,351901930027408,,,,93250984,,,-115
143818,351901930027408,,,,90765179,,,-111
143806,351901930027408,,,,89663824,,,-108
143783,351901930027408,,,,87539779,,,-110
143757,351901930027408,,,,84654086,,,-116
143744,351901930027408,,,,83033817,,,-106
143734,351901930027408,,,,82211124,,,-106
143731,351901930027408,,,,81995165,,,-105
143508,351901930027408,,,,55182632,,,-106
143484,351901930027408,,,,52840450,,,-113
143463,351901930027408,,,,50131087,,,-108
143436,351901930027408,,,,47535646,,,-108
143426,351901930027408,,,,46565775,,,-107
143339,351901930027408,,,,38507767,,,-106
143331,351901930027408,,,,37767952,,,-113
143324,351901930027408,,,,37249186,,,-100
143306,351901930027408,,,,35864854,,,-107
143282,351901930027408,,,,33581255,,,-117
143265,351901930027408,,,,32342523,,,-113
143246,351901930027408,,,,30204149,,,-106
143178,351901930027408,,,,24905699,,,-113
143145,351901930027408,,,,22768579,,,-115
143139,351901930027408,,,,22329478,,,-110
143106,351901930027408,,,,20406559,,,-112
143089,351901930027408,,,,19166948,,,-106
143078,351901930027408,,,,18344859,,,-104
143075,351901930027408,,,,18060269,,,-114
143049,351901930027408,,,,16667045,,,-105
143048,351901930027408,,,,16613367,,,-114
143039,351901930027408,,,,16133907,,,-111
142999,351901930027408,,,,12706243,,,-115
142925,351901930027408,,,,7104523,,,-114
142851,351901930027408,,,,2297660,,,-110
142805,351901930027408,,,,38789,,,-115
142795,351901930027408,,,,23080,,,-113
142794,351901930027408,,,,87065974,,,-112
142777,351901930027408,,,,85577125,,,-110
142776,351901930027408,,,,85524402,,,-105
142769,351901930027408,,,,85048035,,,-115
142752,351901930027408,,,,83930305,,,-107
142749,351901930027408,,,,83754286,,,-104
142736,351901930027408,,,,82618060,,,-105
142727,351901930027408,,,,82223040,,,-106
142718,351901930027408,,,,81444161,,,-110
142691,351901930027408,,,,79621677,,,-112
142683,351901930027408,,,,78683062,,,-114
142673,351901930027408,,,,77948402,,,-115
142654,351901930027408,,,,76427564,,,-115
142632,351901930027408,,,,73984127,,,-114
142610,351901930027408,,,,71926639,,,-114
142602,351901930027408,,,,71150878,,,-115
142556,351901930027408,,,,65541807,,,-111
142551,351901930027408,,,,64926762,,,-113
142543,351901930027408,,,,64128038,,,-111
142542,351901930027408,,,,64012098,,,-113
142527,351901930027408,,,,62590032,,,-111
142508,351901930027408,,,,60509528,,,-110
142491,351901930027408,,,,59387700,,,-112
142488,351901930027408,,,,58909332,,,-115
142475,351901930027408,,,,57830928,,,-114
142463,351901930027408,,,,56914814,,,-115
142460,351901930027408,,,,56653671,,,-111
142446,351901930027408,,,,55492650,,,-115
142436,351901930027408,,,,54554149,,,-111
142422,351901930027408,,,,53738279,,,-115
142412,351901930027408,,,,53161431,,,-113
142385,351901930027408,,,,51537726,,,-110
142369,351901930027408,,,,50379174,,,-113
142364,351901930027408,,,,50163184,,,-114
142350,351901930027408,,,,49604945,,,-114
142337,351901930027408,,,,49230842,,,-114
142322,351901930027408,,,,48132575,,,-111
142318,351901930027408,,,,47716359,,,-112
142315,351901930027408,,,,47620426,,,-111
142313,351901930027408,,,,47522438,,,-111
142305,351901930027408,,,,46945081,,,-115
142288,351901930027408,,,,46342445,,,-113
142270,351901930027408,,,,45135609,,,-114
142247,351901930027408,,,,43884148,,,-116
142208,351901930027408,,,,41961085,,,-112
142206,351901930027408,,,,41859714,,,-111
142203,351901930027408,,,,41700036,,,-112
142199,351901930027408,,,,41516177,,,-100
142172,351901930027408,,,,39246136,,,-99
142151,351901930027408,,,,37824535,,,-115
142143,351901930027408,,,,37528114,,,-116
142139,351901930027408,,,,37391590,,,-105
142136,351901930027408,,,,37232680,,,-113
142130,351901930027408,,,,36957148,,,-101
142126,351901930027408,,,,36525280,,,-113
142120,351901930027408,,,,36001197,,,-113
142114,351901930027408,,,,35845745,,,-112
142110,351901930027408,,,,35644221,,,-115
142105,351901930027408,,,,35286587,,,-113
142093,351901930027408,,,,34489211,,,-112
142085,351901930027408,,,,34126350,,,-120
142080,351901930027408,,,,33865396,,,-116
142076,351901930027408,,,,33629162,,,-110
142060,351901930027408,,,,32934244,,,-118
142052,351901930027408,,,,32355030,,,-116
142048,351901930027408,,,,32302419,,,-110
142038,351901930027408,,,,31847757,,,-111
142012,351901930027408,,,,30288459,,,-111
141997,351901930027408,,,,29634204,,,-112
141959,351901930027408,,,,27254391,,,-121
141950,351901930027408,,,,26687337,,,-102
141945,351901930027408,,,,26471679,,,-113
141883,351901930027408,,,,22686887,,,-108
141854,351901930027408,,,,20807139,,,-111
141850,351901930027408,,,,20589929,,,-111
141843,351901930027408,,,,20172563,,,-111
141837,351901930027408,,,,19816238,,,-114
141833,351901930027408,,,,19621672,,,-116
141823,351901930027408,,,,19063702,,,-113
141770,351901930027408,,,,16042937,,,-113
141741,351901930027408,,,,14224093,,,-110
141728,351901930027408,,,,13667118,,,-114
141685,351901930027408,,,,11013443,,,-114
141678,351901930027408,,,,10657191,,,-112
141665,351901930027408,,,,9561005,,,-109
141658,351901930027408,,,,9262583,,,-115
141650,351901930027408,,,,8868409,,,-110
141624,351901930027408,,,,7051458,,,-110
141531,351901930027408,,,,1890473,,,-112
141476,351901930027408,,,,90077597,,,-116
141435,351901930027408,,,,87975751,,,-113
141391,351901930027408,,,,85750245,,,-115
141385,351901930027408,,,,85518373,,,-114
141378,351901930027408,,,,84784942,,,-114
141374,351901930027408,,,,84548296,,,-114
141367,351901930027408,,,,84120185,,,-114
141349,351901930027408,,,,83159411,,,-116
141341,351901930027408,,,,82841684,,,-112
141319,351901930027408,,,,81298020,,,-108
141314,351901930027408,,,,81098315,,,-111
141313,351901930027408,,,,81030697,,,-113
141275,351901930027408,,,,78853341,,,-115
141258,351901930027408,,,,78055148,,,-115
141232,351901930027408,,,,76650480,,,-106
141215,351901930027408,,,,75666313,,,-101
141197,351901930027408,,,,74713926,,,-104
141186,351901930027408,,,,74138534,,,-103
141147,351901930027408,,,,72203778,,,-113
141145,351901930027408,,,,71867009,,,-110
141135,351901930027408,,,,71070490,,,-102
141110,351901930027408,,,,69269718,,,-101
141103,351901930027408,,,,68871764,,,-110
141076,351901930027408,,,,66150109,,,-112
141063,351901930027408,,,,65653131,,,-105
140995,351901930027408,,,,61586097,,,-102
140984,351901930027408,,,,61070181,,,-114
140978,351901930027408,,,,60573276,,,-112
140952,351901930027408,,,,58209512,,,-113
140947,351901930027408,,,,58011624,,,-111
140861,351901930027408,,,,52724747,,,-114
140843,351901930027408,,,,51682509,,,-104
140834,351901930027408,,,,51028180,,,-112
140786,351901930027408,,,,48554437,,,-108
140750,351901930027408,,,,46492901,,,-106
140738,351901930027408,,,,45953503,,,-108
140718,351901930027408,,,,44795362,,,-111
140703,351901930027408,,,,44058940,,,-109
140699,351901930027408,,,,43702052,,,-106
140696,351901930027408,,,,43646078,,,-106
140675,351901930027408,,,,42107328,,,-108
140657,351901930027408,,,,41103533,,,-113
140629,351901930027408,,,,39464356,,,-110
140610,351901930027408,,,,38176091,,,-118
140595,351901930027408,,,,37413824,,,-114
140583,351901930027408,,,,36292619,,,-106
140579,351901930027408,,,,35978286,,,-105
140570,351901930027408,,,,35496218,,,-106
140558,351901930027408,,,,35015217,,,-116
140550,351901930027408,,,,34434423,,,-105
140534,351901930027408,,,,32915487,,,-104
140525,351901930027408,,,,32374361,,,-104
140511,351901930027408,,,,31347735,,,-112
140486,351901930027408,,,,29651659,,,-110
140471,351901930027408,,,,28643814,,,-104
140454,351901930027408,,,,27341174,,,-108
140442,351901930027408,,,,26039724,,,-106
140436,351901930027408,,,,25641638,,,-105
140417,351901930027408,,,,24391952,,,-106
140413,351901930027408,,,,24129898,,,-104
140399,351901930027408,,,,22993985,,,-106
140385,351901930027408,,,,21754613,,,-109
140382,351901930027408,,,,21454891,,,-104
140360,351901930027408,,,,19958042,,,-114
140353,351901930027408,,,,19398911,,,-116
140341,351901930027408,,,,18857200,,,-119
140339,351901930027408,,,,18678363,,,-119
140319,351901930027408,,,,17254480,,,-117
140312,351901930027408,,,,16695404,,,-114
140290,351901930027408,,,,14608555,,,-116
140254,351901930027408,,,,11658671,,,-115
140223,351901930027408,,,,8745569,,,-116
140204,351901930027408,,,,6062020,,,-114
140202,351901930027408,,,,5875586,,,-115
140181,351901930027408,,,,3274043,,,-116
140150,351901930027408,,,,58372,,,-105
140089,351901930027408,,,,45498319,,,-105
140078,351901930027408,,,,44492735,,,-109
140054,351901930027408,,,,43207086,,,-105
140041,351901930027408,,,,42187806,,,-106
140038,351901930027408,,,,42093816,,,-106
140032,351901930027408,,,,41973723,,,-105
140026,351901930027408,,,,41768586,,,-104
140014,351901930027408,,,,40872424,,,-106
140002,351901930027408,,,,40033027,,,-115
139998,351901930027408,,,,39753129,,,-113
139983,351901930027408,,,,39335663,,,-114
139977,351901930027408,,,,39074822,,,-115
139975,351901930027408,,,,38977467,,,-114
139973,351901930027408,,,,38835617,,,-113
139962,351901930027408,,,,37844770,,,-106
139960,351901930027408,,,,37790726,,,-113
139954,351901930027408,,,,37311004,,,-111
139945,351901930027408,,,,36729484,,,-114
139938,351901930027408,,,,36164480,,,-112
139920,351901930027408,,,,34393671,,,-107
